Crop,State,Crop_Year,Area_(in_Ha),Production_(in_Tonnes),Yield_(kg/Ha),MSP,Annual_rainfall,cost_of_prod,Harvest_Price
Nigerseed,West Bengal,2019,1005.0,519.0,516.0,5940.0,4.697041096,4033.8,7049.2
Other Pulses,Andhra Pradesh,2019,140000.0,74000.0,529.0,5720.19,2.567726027,4129.31,5354.953333
Other Pulses,Arunachal Pradesh,2019,8157.0,9290.0,1139.0,5689.94,7.009479452,3468.89,4305.97
Other Pulses,Assam,2019,42897.0,38548.0,899.0,5725.54,5.826712329,3226.66,4080.205
Other Pulses,Bihar,2019,72014.0,61238.0,850.0,5725.54,3.32509589,3271.99,5317.511667
Other Pulses,Chhattisgarh,2019,225020.0,87370.0,388.0,5720.19,3.877863014,4478.37,5045.638333
Other Pulses,Goa,2019,4398.0,3855.0,877.0,5725.54,12.76778082,3347.25,4075.87
Other Pulses,Gujarat,2019,49770.0,33600.0,675.0,5720.19,2.93460274,4113.63,5189.480833
Other Pulses,Haryana,2019,3580.0,3090.0,863.0,5725.54,1.095753425,3195.57,4928.901667
Other Pulses,Himachal Pradesh,2019,20302.0,49060.0,2417.0,1771.2,3.314136986,1292.84,2416.59
Other Pulses,Jammu And Kashmir,2019,16564.0,43762.0,2642.0,1771.2,3.29139726,1330.46,2365.79
Other Pulses,Jharkhand,2019,117155.0,114838.0,980.0,5741.61,3.205917808,2793.01,5467.406667
Other Pulses,Karnataka,2019,252000.0,179600.0,713.0,5720.19,3.678,4545.35,5170.795
Other Pulses,Kerala,2019,1347.0,1207.0,896.0,5725.54,7.62169863,3347.25,4738.4
Other Pulses,Ladakh,2019,0.0,0.0,0.0,5720.19,1.420876712,4301.26,6932.67
Other Pulses,Madhya Pradesh,2019,75000.0,59000.0,787.0,5720.19,3.862794521,3778.98,5115.735
Other Pulses,Maharashtra,2019,226340.0,110280.0,487.0,5720.19,4.069369863,4590.95,4879.628333
Other Pulses,Manipur,2019,23794.0,21880.0,920.0,5725.54,2.90739726,2972.62,5174.275
Other Pulses,Meghalaya,2019,5280.0,8490.0,1608.0,4672.27,10.57309589,3034.62,3503.09
Other Pulses,Mizoram,2019,3714.0,5165.0,1391.0,5734.34,5.126410959,3833.26,3895.03
Other Pulses,Nagaland,2019,32820.0,40220.0,1225.0,5741.84,4.291726027,3761.29,4586.4
Other Pulses,Odisha,2019,283220.0,159320.0,563.0,5720.19,4.413178082,4554.77,4503.06
Other Pulses,Puducherry,2019,79.0,63.0,797.0,5725.04,3.491369863,3734.86,7124.07
Other Pulses,Punjab,2019,1800.0,1600.0,889.0,5725.54,1.941232877,3032.68,5021.271667
Other Pulses,Rajasthan,2019,1022005.0,384007.0,376.0,5720.19,1.792739726,3044.08,5467.570167
Other Pulses,Sikkim,2019,2450.0,2427.0,991.0,5655.04,8.967835616,3338.72,4177.46
Other Pulses,Tamil Nadu,2019,198940.0,153240.0,770.0,5720.19,2.565068493,3781.29,5549.314167
Other Pulses,Telangana,2019,4000.0,4000.0,1000.0,5687.79,3.049972603,2989.84,4435.785
Other Pulses,Tripura,2019,8282.0,6971.0,842.0,5712.89,6.345205479,3445.39,4605.16
Other Pulses,Uttar Pradesh,2019,344000.0,565800.0,1645.0,4495.17,2.394109589,2260.94,3332.43
Other Pulses,Uttarakhand,2019,33000.0,32000.0,970.0,5741.61,4.201315068,3183.09,4655.181667
Other Pulses,West Bengal,2019,121081.0,107420.0,887.0,5725.54,4.697041096,3145.74,4814.67
Ragi,Andhra Pradesh,2019,34000.0,44880.0,1320.0,3150.0,2.567726027,1847.43,2496.35
Ragi,Arunachal Pradesh,2019,268466.6357,2326446.545,9997.233049,3150.0,7.009479452,1408.38,2535.61
Ragi,Bihar,2019,2755.0,2193.0,796.0,3150.0,3.32509589,1849.8,2611.99
Ragi,Chhattisgarh,2019,5730.0,1450.0,253.0,3150.0,3.877863014,1927.08,3637.0
Ragi,Dadra And Nagar Haveli,2019,900.0,1485.0,1650.0,3150.0,10.46120548,1806.93,2924.47
Ragi,Gujarat,2019,11610.0,10008.0,862.0,3150.0,2.93460274,1807.17,2975.0
Ragi,Himachal Pradesh,2019,1757.0,2056.0,1170.0,3150.0,3.314136986,1928.37,2348.1
Ragi,Jammu And Kashmir,2019,0.0,0.0,0.0,3150.0,3.29139726,1886.7,3364.52
Ragi,Jharkhand,2019,14581.0,12758.0,875.0,3150.0,3.205917808,1828.11,2351.6
Ragi,Karnataka,2019,641000.0,1164056.0,1816.0,3150.0,3.678,1950.0,2728.505
Ragi,Kerala,2019,213.0,261.0,1225.0,3150.0,7.62169863,2037.08,2521.25
Ragi,Maharashtra,2019,82220.0,87235.0,1061.0,3150.0,4.069369863,2088.0,2877.81
Ragi,Nagaland,2019,350.0,340.0,971.0,3150.0,4.291726027,1918.5,2538.92
Ragi,Odisha,2019,35890.0,26236.0,731.0,3150.0,4.413178082,1890.39,2400.64
Ragi,Puducherry,2019,59.0,142.0,2407.0,3150.0,3.491369863,1501.92,2366.18
Ragi,Sikkim,2019,149032.6425,1656163.59,9531.566299,3150.0,8.967835616,1381.15,2424.93
Ragi,Tamil Nadu,2019,84540.0,274501.0,3247.0,3150.0,2.565068493,1447.0,2678.0
Ragi,Uttarakhand,2019,84000.0,120120.0,1430.0,3150.0,4.201315068,1527.7,2807.33
Ragi,West Bengal,2019,2851.0,4174.0,1464.0,3150.0,4.697041096,1713.82,2621.33
Rapeseed & Mustard,Andhra Pradesh,2019,2000.0,970.0,485.0,4425.0,2.567726027,2659.67,3518.53
Rapeseed & Mustard,Arunachal Pradesh,2019,28261.0,28798.0,1019.0,4425.0,7.009479452,3013.71,3005.68
Rapeseed & Mustard,Assam,2019,287447.0,177355.0,617.0,4425.0,5.826712329,3990.0,3387.6
Rapeseed & Mustard,Bihar,2019,75240.0,89310.0,1187.0,4425.0,3.32509589,2053.0,3269.65
Rapeseed & Mustard,Chhattisgarh,2019,39040.0,16241.0,416.0,4425.0,3.877863014,2630.45,3327.57
Rapeseed & Mustard,Delhi,2019,3585.0,4520.0,1261.0,4425.0,1.368410959,2556.09,2800.8
Rapeseed & Mustard,Gujarat,2019,172620.0,333502.0,1932.0,4425.0,2.93460274,2060.0,3278.52
Rapeseed & Mustard,Haryana,2019,641300.0,1149851.0,1793.0,4425.0,1.095753425,1718.0,3083.9575
Rapeseed & Mustard,Himachal Pradesh,2019,8605.0,4905.0,570.0,4425.0,3.314136986,2578.63,3044.36
Rapeseed & Mustard,Jammu And Kashmir,2019,45311.0,40735.0,899.0,4425.0,3.29139726,2288.27,3122.98
Rapeseed & Mustard,Jharkhand,2019,291431.0,231396.0,794.0,4425.0,3.205917808,2376.46,3513.37
Rapeseed & Mustard,Kerala,2019,75262.6384,-630695.3917,907.4725203,4425.0,7.62169863,3077.41,3259.52
Rapeseed & Mustard,Ladakh,2019,453431.2965,1491648.497,2381.931886,4425.0,1.420876712,1896.43,3137.365
Rapeseed & Mustard,Madhya Pradesh,2019,675000.0,1038150.0,1538.0,4425.0,3.862794521,1329.0,3210.22
Rapeseed & Mustard,Maharashtra,2019,11800.0,3890.0,330.0,4425.0,4.069369863,2990.93,3234.83
Rapeseed & Mustard,Manipur,2019,25550.0,21462.0,840.0,4425.0,2.90739726,2371.9,3109.82
Rapeseed & Mustard,Meghalaya,2019,9870.0,9238.0,936.0,4425.0,10.57309589,3110.3,3049.95
Rapeseed & Mustard,Mizoram,2019,574.0,410.0,714.0,4425.0,5.126410959,3156.09,3342.48
Rapeseed & Mustard,Nagaland,2019,27490.0,27820.0,1012.0,4425.0,4.291726027,2639.23,3031.31
Rapeseed & Mustard,Odisha,2019,6950.0,2036.0,293.0,4425.0,4.413178082,3136.7,3365.4
Rapeseed & Mustard,Punjab,2019,31000.0,45942.0,1482.0,4425.0,1.941232877,2186.86,3047.49
Rapeseed & Mustard,Rajasthan,2019,3076320.0,4202385.0,1366.0,4425.0,1.792739726,2193.0,3276.63119
Rapeseed & Mustard,Sikkim,2019,3133.0,2750.0,878.0,4425.0,8.967835616,3128.73,3035.44
Rapeseed & Mustard,Tamil Nadu,2019,140.0,33.0,233.0,4425.0,2.565068493,2632.42,3519.8
Rapeseed & Mustard,Telangana,2019,1000.0,1706.0,1706.0,4425.0,3.049972603,2147.18,3232.68
Rapeseed & Mustard,Tripura,2019,7895.0,6670.0,845.0,4425.0,6.345205479,3175.3,3138.71
Rapeseed & Mustard,Uttar Pradesh,2019,759300.0,956718.0,1260.0,4425.0,2.394109589,2215.0,3137.44
Rapeseed & Mustard,Uttarakhand,2019,15000.0,14505.0,967.0,4425.0,4.201315068,2666.64,3012.01
Rapeseed & Mustard,West Bengal,2019,610402.0,712339.0,1167.0,4425.0,4.697041096,2740.0,3131.31
Rice,Andaman And Nicobar Islands,2019,5701.1,17981.0,3154.0,1815.0,0.0,1113.78,2074.62
Rice,Andhra Pradesh,2019,2300100.0,8658885.0,3765.0,1815.0,2.567726027,935.05,2581.528333
Rice,Arunachal Pradesh,2019,133500.0,244727.0,1833.0,1815.0,7.009479452,1484.37,2469.266667
Rice,Assam,2019,2290515.0,4984634.0,2176.0,1815.0,5.826712329,1204.73,3244.377032
Rice,Bihar,2019,2886399.0,6297989.0,2182.0,1815.0,3.32509589,1164.78,3273.585127
Rice,Chandigarh,2019,800.0,4400.0,5500.0,1815.0,2.575342466,1077.76,1867.39
Rice,Chhattisgarh,2019,3666000.0,6774768.0,1848.0,1815.0,3.877863014,1337.27,3106.43696
Rice,Chhattisgarh,2019,3666000.0,6774768.0,1848.0,1815.0,3.877863014,1337.27,3106.43696
Rice,Chhattisgarh,2019,3666000.0,6774768.0,1848.0,1815.0,3.877863014,1337.27,3106.43696
Rice,Dadra And Nagar Haveli,2019,16800.0,36283.0,2160.0,1815.0,10.46120548,1347.44,2564.91
Rice,Delhi,2019,5840.0,16800.0,2877.0,1815.0,1.368410959,1306.72,2149.72
Rice,Goa,2019,34698.0,90386.0,2605.0,1815.0,12.76778082,1316.41,2254.43
Rice,Gujarat,2019,904350.0,1983055.0,2193.0,1815.0,2.93460274,1287.64,2287.927333
Rice,Haryana,2019,1447000.0,4824298.0,3334.0,1815.0,1.095753425,1020.84,2947.0
Rice,Himachal Pradesh,2019,72620.0,143788.0,1980.0,1815.0,3.314136986,1489.72,2369.176667
Rice,Jammu And Kashmir,2019,280513.0,587018.0,2093.0,1815.0,3.29139726,1423.56,2244.166667
Rice,Jharkhand,2019,1357728.0,3012798.0,2219.0,1815.0,3.205917808,1310.44,2644.206667
Rice,Karnataka,2019,1185000.0,3634480.0,3067.0,1815.0,3.678,1081.33,2211.73
Rice,Kerala,2019,198180.0,605568.0,3056.0,1815.0,7.62169863,970.02,1898.02
Rice,Madhya Pradesh,2019,2016000.0,4778148.0,2370.0,1815.0,3.862794521,1136.52,3304.418794
Rice,Madhya Pradesh,2019,2016000.0,4778148.0,2370.0,1815.0,3.862794521,1136.52,3304.418794
Rice,Madhya Pradesh,2019,2016000.0,4778148.0,2370.0,1815.0,3.862794521,1136.52,3304.418794
Rice,Maharashtra,2019,1552990.0,2897587.0,1866.0,1815.0,4.069369863,1507.46,2663.868
Rice,Manipur,2019,175600.0,385500.0,2195.0,1815.0,2.90739726,1358.02,2398.76
Rice,Meghalaya,2019,110980.0,303437.0,2734.0,1815.0,10.57309589,1317.08,2075.64
Rice,Mizoram,2019,35210.0,60010.0,1704.0,1815.0,5.126410959,1591.73,2593.076667
Rice,Nagaland,2019,216950.0,363313.0,1675.0,1815.0,4.291726027,1487.13,2336.536667
Rice,Odisha,2019,3940710.0,8360372.0,2122.0,1815.0,4.413178082,1217.13,3140.942794
Rice,Puducherry,2019,18238.0,59346.0,3254.0,1815.0,3.491369863,1108.26,1923.37
Rice,Punjab,2019,2920000.0,11779280.0,4034.0,1815.0,1.941232877,825.99,1769.0
Rice,Rajasthan,2019,219520.0,480529.0,2189.0,1815.0,1.792739726,1432.29,2701.0
Rice,Sikkim,2019,8685.0,16137.0,1858.0,1815.0,8.967835616,1595.74,2763.736667
Rice,Tamil Nadu,2019,1907410.0,7171143.0,3760.0,1815.0,2.565068493,975.74,2570.921
Rice,Telangana,2019,2011000.0,7427769.0,3694.0,1815.0,3.049972603,990.64,2683.758333
Rice,Tripura,2019,267335.0,810245.0,3031.0,1815.0,6.345205479,930.22,1897.5
Rice,Uttar Pradesh,2019,5737000.0,15517797.0,2705.0,1815.0,2.394109589,1019.57,2775.091889
Rice,Uttarakhand,2019,247000.0,658375.0,2665.0,1815.0,4.201315068,1393.5,2108.18
Rice,West Bengal,2019,5490975.0,15881444.0,2892.0,1815.0,4.697041096,961.52,2697.876556
Safflower,Andhra Pradesh,2019,1000.0,490.0,490.0,5215.0,2.567726027,3789.55,7776.82
Safflower,Bihar,2019,85.0,69.0,812.0,5215.0,3.32509589,2835.96,8359.29
Safflower,Chhattisgarh,2019,190.0,78.0,409.0,5215.0,3.877863014,3993.37,6963.45
Safflower,Jharkhand,2019,319.0,157.0,491.0,5215.0,3.205917808,3757.03,8953.04
Safflower,Karnataka,2019,26000.0,25272.0,972.0,5215.0,3.678,1863.0,5033.74
Safflower,Maharashtra,2019,21600.0,14926.0,691.0,5215.0,4.069369863,4207.0,5072.49
Safflower,Odisha,2019,300.0,180.0,600.0,5215.0,4.413178082,4039.69,7330.43
Safflower,Telangana,2019,2000.0,2210.0,1105.0,5215.0,3.049972603,2744.77,4476.57
Safflower,West Bengal,2019,0.0,0.0,0.0,5215.0,4.697041096,4045.9,5015.39
Sannhemp,Bihar,2019,297910.1283,867316.135,1743.838633,3098.67,3.32509589,1752.92,2770.23
Sannhemp,Chhattisgarh,2019,264198.5972,678121.5506,1612.399177,4664.27,3.877863014,2200.38,4091.0
Sannhemp,Jammu And Kashmir,2019,299965.302,878850.103,1751.851645,2020.37,3.29139726,1664.91,2120.33
Sannhemp,Karnataka,2019,276387.6148,746528.2959,1659.923505,4084.37,3.678,2022.46,2943.29
Sannhemp,Odisha,2019,231551.4121,494900.2488,1485.109549,5726.34,4.413178082,3891.23,4348.575
Sannhemp,Rajasthan,2019,391363.7192,1391792.855,2108.209184,1771.2,1.792739726,1499.37,2966.0
Sannhemp,Uttar Pradesh,2019,354688.0595,1185963.1,1965.21275,1771.2,2.394109589,1552.64,2451.0
Sannhemp,West Bengal,2019,214239.4982,397742.9783,1417.611323,5726.34,4.697041096,4178.62,4393.775
Sesamum,Andaman And Nicobar Islands,2019,0.0,0.0,0.0,6485.0,0.0,5532.17,8822.496667
Sesamum,Andhra Pradesh,2019,39000.0,13377.0,343.0,6485.0,2.567726027,5384.0,7212.390833
Sesamum,Arunachal Pradesh,2019,2058.0,1836.0,892.0,6485.0,7.009479452,3442.4,5127.11
Sesamum,Assam,2019,12027.0,8527.0,709.0,6485.0,5.826712329,3776.74,6272.0
Sesamum,Bihar,2019,1299.0,1138.0,876.0,6485.0,3.32509589,3795.73,4703.0
Sesamum,Chhattisgarh,2019,15310.0,6859.0,448.0,6485.0,3.877863014,4706.1,6215.46
Sesamum,Gujarat,2019,165680.0,107526.0,649.0,6485.0,2.93460274,5790.0,9538.0
Sesamum,Haryana,2019,1600.0,904.0,565.0,6485.0,1.095753425,5271.41,9138.0
Sesamum,Himachal Pradesh,2019,379.0,190.0,500.0,6485.0,3.314136986,5288.32,11105.0
Sesamum,Jammu And Kashmir,2019,3825.0,1564.0,409.0,6485.0,3.29139726,5321.98,6670.6125
Sesamum,Jharkhand,2019,5844.0,2227.0,381.0,6485.0,3.205917808,5349.7,6599.0125
Sesamum,Jharkhand,2019,5844.0,2227.0,381.0,6485.0,3.205917808,5349.7,6599.0125
Sesamum,Karnataka,2019,29000.0,25056.0,864.0,6485.0,3.678,3712.27,6427.87
Sesamum,Kerala,2019,208.0,91.0,439.0,6485.0,7.62169863,3881.06,7279.89
Sesamum,Madhya Pradesh,2019,315000.0,126000.0,400.0,6485.0,3.862794521,3523.0,7389.7
Sesamum,Maharashtra,2019,26000.0,5200.0,200.0,6485.0,4.069369863,4981.94,6413.7625
Sesamum,Meghalaya,2019,2380.0,2221.0,933.0,6485.0,10.57309589,3421.88,5009.17
Sesamum,Mizoram,2019,756.0,592.0,783.0,6485.0,5.126410959,3479.41,8647.0
Sesamum,Nagaland,2019,3740.0,2289.0,612.0,6485.0,4.291726027,4421.14,4611.15
Sesamum,Odisha,2019,14000.0,4074.0,291.0,6485.0,4.413178082,4621.45,5607.3325
Sesamum,Puducherry,2019,215.0,164.0,763.0,6485.0,3.491369863,4090.78,5070.0
Sesamum,Punjab,2019,2600.0,944.0,363.0,6485.0,1.941232877,5359.65,7431.2575
Sesamum,Rajasthan,2019,279695.0,91740.0,328.0,6485.0,1.792739726,5112.0,10096.0
Sesamum,Tamil Nadu,2019,53010.0,36471.0,688.0,6485.0,2.565068493,5061.51,7102.42
Sesamum,Telangana,2019,21000.0,13356.0,636.0,6485.0,3.049972603,5178.64,6939.013333
Sesamum,Tripura,2019,6600.0,4200.0,636.0,6485.0,6.345205479,3834.55,5000.0
Sesamum,Uttar Pradesh,2019,356000.0,65504.0,184.0,6485.0,2.394109589,4936.89,8503.75
Sesamum,Uttarakhand,2019,2000.0,602.0,301.0,6485.0,4.201315068,4723.72,7858.17
Sesamum,West Bengal,2019,263370.0,134845.0,512.0,6485.0,4.697041096,2821.0,6575.63
Small Millets,Andhra Pradesh,2019,22000.0,22000.0,1000.0,5687.79,2.567726027,2915.93,5047.195
Small Millets,Assam,2019,5212.0,3226.0,619.0,5720.19,5.826712329,4058.19,3786.53
Small Millets,Bihar,2019,2049.0,1547.0,755.0,5720.19,3.32509589,3640.14,4893.23
Small Millets,Chhattisgarh,2019,63370.0,19040.0,300.0,5720.19,3.877863014,4318.16,4825.425
Small Millets,Gujarat,2019,290.0,162.0,560.0,5720.19,2.93460274,4256.93,8916.38
Small Millets,Himachal Pradesh,2019,5214.0,4640.0,890.0,5725.54,3.314136986,3081.3,4740.43
Small Millets,Jammu And Kashmir,2019,7923.0,0.0,0.0,5720.19,3.29139726,4477.2,6919.21
Small Millets,Karnataka,2019,49000.0,37485.0,765.0,5720.19,3.678,3736.14,5146.931667
Small Millets,Kerala,2019,57.0,43.0,754.0,5720.19,7.62169863,3703.17,7091.1
Small Millets,Madhya Pradesh,2019,84000.0,74000.0,881.0,5725.54,3.862794521,3239.98,5186.305
Small Millets,Maharashtra,2019,40980.0,21965.0,536.0,5720.19,4.069369863,4305.58,4526.991667
Small Millets,Meghalaya,2019,2890.0,2719.0,941.0,5725.54,10.57309589,3304.73,4164.05
Small Millets,Nagaland,2019,8830.0,9978.0,1130.0,5689.94,4.291726027,3389.82,4728.77
Small Millets,Odisha,2019,32870.0,16994.0,517.0,5720.19,4.413178082,4110.31,4221.23
Small Millets,Rajasthan,2019,10120.0,5242.0,518.0,5720.19,1.792739726,4120.72,5169.518333
Small Millets,Tamil Nadu,2019,25850.0,37340.0,1444.0,5728.14,2.565068493,3341.77,5334.1025
Small Millets,Telangana,2019,1000.0,1711.0,1711.0,3337.02,3.049972603,1768.47,2884.41
Small Millets,Tripura,2019,458.0,380.0,830.0,5712.89,6.345205479,3465.81,7394.13
Small Millets,Uttar Pradesh,2019,8000.0,5824.0,728.0,5720.19,2.394109589,3988.09,5086.575
Small Millets,Uttarakhand,2019,53000.0,70967.0,1339.0,5726.34,4.201315068,3833.78,4503.1
Small Millets,West Bengal,2019,6104.0,5536.0,907.0,5725.54,4.697041096,3248.12,4674.48
Soybean,Andhra Pradesh,2019,1000.0,1747.0,1747.0,3710.0,2.567726027,2018.21,2747.39
Soybean,Arunachal Pradesh,2019,3137.0,4448.0,1418.0,3710.0,7.009479452,2609.94,2583.9
Soybean,Bihar,2019,19600.0,14778.0,754.0,3710.0,3.32509589,2282.11,2471.84
Soybean,Chhattisgarh,2019,72300.0,79892.0,1105.0,3710.0,3.877863014,2283.75,2920.57
Soybean,Gujarat,2019,100620.0,132617.0,1318.0,3710.0,2.93460274,2074.92,2876.82
Soybean,Himachal Pradesh,2019,556.0,951.0,1710.0,3710.0,3.314136986,1995.23,2631.85
Soybean,Jharkhand,2019,1193.0,1024.0,858.0,3710.0,3.205917808,2277.21,3186.48
Soybean,Karnataka,2019,320000.0,378560.0,1183.0,3710.0,3.678,2264.62,2971.0
Soybean,Madhya Pradesh,2019,6194000.0,4887066.0,789.0,3710.0,3.862794521,1727.0,3350.908595
Soybean,Maharashtra,2019,4124010.0,4825092.0,1170.0,3710.0,4.069369863,2753.0,3341.395262
Soybean,Manipur,2019,4170.0,3628.0,870.0,3710.0,2.90739726,2276.76,2620.57
Soybean,Meghalaya,2019,1870.0,3564.0,1906.0,3710.0,10.57309589,2417.44,2624.64
Soybean,Mizoram,2019,1121.0,1750.0,1561.0,3710.0,5.126410959,2251.65,2884.66
Soybean,Nagaland,2019,25170.0,31765.0,1262.0,3710.0,4.291726027,2437.88,2353.86
Soybean,Rajasthan,2019,1118568.0,524608.0,469.0,3710.0,1.792739726,2353.0,3120.2375
Soybean,Sikkim,2019,2929.0,2860.0,976.0,3710.0,8.967835616,2758.87,2558.2
Soybean,Telangana,2019,172000.0,310976.0,1808.0,3710.0,3.049972603,1818.59,2954.55
Soybean,Uttar Pradesh,2019,22000.0,11286.0,513.0,3710.0,2.394109589,2355.01,2775.7
Soybean,Uttarakhand,2019,8000.0,8888.0,1111.0,3710.0,4.201315068,2456.74,2488.26
Soybean,West Bengal,2019,249.0,194.0,779.0,3710.0,4.697041096,2484.35,2737.4
Sugarcane,Andaman And Nicobar Islands,2019,88.4,8296.0,93846.0,275.0,0.0,189.15,489.57
Sugarcane,Andhra Pradesh,2019,86000.0,6723996.0,78186.0,275.0,2.567726027,146.0,431.04
Sugarcane,Arunachal Pradesh,2019,1824.0,39216.0,21500.0,275.0,7.009479452,646.4,3820.97
Sugarcane,Assam,2019,29703.0,1218120.0,41010.0,275.0,5.826712329,417.61,1339.0
Sugarcane,Bihar,2019,223892.0,13578826.0,60649.0,275.0,3.32509589,148.93,670.49
Sugarcane,Chhattisgarh,2019,35180.0,1759000.0,50000.0,275.0,3.877863014,159.91,637.56
Sugarcane,Goa,2019,811.4,53710.0,66194.0,275.0,12.76778082,158.62,300.0
Sugarcane,Gujarat,2019,160940.0,11569977.0,71890.0,275.0,2.93460274,153.28,462.45
Sugarcane,Haryana,2019,96300.0,7730386.0,80274.0,275.0,1.095753425,141.37,399.0
Sugarcane,Himachal Pradesh,2019,1603.0,32014.0,19971.0,275.0,3.314136986,647.09,6700.0
Sugarcane,Jammu And Kashmir,2019,0.0,0.0,0.0,275.0,3.29139726,1410.69,2192.89
Sugarcane,Karnataka,2019,429000.0,38181000.0,89000.0,275.0,3.678,104.0,482.76
Sugarcane,Kerala,2019,950.0,120831.0,127190.0,275.0,7.62169863,181.35,5000.0
Sugarcane,Madhya Pradesh,2019,125000.0,7433750.0,59470.0,275.0,3.862794521,129.61,663.12
Sugarcane,Maharashtra,2019,822400.0,69311872.0,84280.0,275.0,4.069369863,127.0,480.61
Sugarcane,Manipur,2019,0.0,0.0,0.0,275.0,2.90739726,1389.98,716.0
Sugarcane,Meghalaya,2019,128.0,384.0,3000.0,275.0,10.57309589,621.68,2400.63
Sugarcane,Mizoram,2019,1468.0,44260.0,30150.0,275.0,5.126410959,628.47,1690.0
Sugarcane,Nagaland,2019,4450.0,193620.0,43510.0,275.0,4.291726027,158.45,1520.84
Sugarcane,Odisha,2019,8950.0,504986.0,56423.0,275.0,4.413178082,158.45,519.8
Sugarcane,Puducherry,2019,1308.0,183120.0,140000.0,275.0,3.491369863,182.16,3538.4
Sugarcane,Punjab,2019,91000.0,7302022.0,80242.0,275.0,1.941232877,138.78,310.0
Sugarcane,Rajasthan,2019,4466.0,326188.0,73038.0,275.0,1.792739726,190.81,518.88
Sugarcane,Tamil Nadu,2019,131200.0,14119088.0,107615.0,275.0,2.565068493,184.0,3534.54
Sugarcane,Telangana,2019,26000.0,2012868.0,77418.0,275.0,3.049972603,187.99,432.42
Sugarcane,Tripura,2019,687.0,36370.0,52940.0,275.0,6.345205479,158.62,772.4
Sugarcane,Uttar Pradesh,2019,2208000.0,179539104.0,81313.0,275.0,2.394109589,161.0,456.75
Sugarcane,Uttarakhand,2019,92000.0,6937720.0,75410.0,275.0,4.201315068,121.0,436.35
Sugarcane,West Bengal,2019,19177.0,1527582.0,79657.0,275.0,4.697041096,154.07,378.7
Sunflower,Andhra Pradesh,2019,9000.0,8480.0,942.0,5650.0,2.567726027,2939.33,5067.545
Sunflower,Arunachal Pradesh,2019,574.0,469.0,817.0,5650.0,7.009479452,3506.86,7109.1
Sunflower,Bihar,2019,8081.0,11485.0,1421.0,5650.0,3.32509589,3536.54,4753.45
Sunflower,Chhattisgarh,2019,0.0,0.0,0.0,5650.0,3.877863014,4286.54,3889.23
Sunflower,Gujarat,2019,500.0,910.0,1820.0,5650.0,2.93460274,3362.2,5034.78
Sunflower,Haryana,2019,9100.0,16799.0,1846.0,5650.0,1.095753425,3168.31,4815.105333
Sunflower,Jharkhand,2019,547.0,296.0,540.0,5650.0,3.205917808,4115.81,7705.89
Sunflower,Karnataka,2019,129000.0,103396.0,802.0,5650.0,3.678,3480.68,5123.981667
Sunflower,Kerala,2019,1.0,1.0,1000.0,5650.0,7.62169863,3443.63,7358.79
Sunflower,Maharashtra,2019,27800.0,12119.0,436.0,5650.0,4.069369863,4154.35,4433.1675
Sunflower,Nagaland,2019,2730.0,1770.0,649.0,5650.0,4.291726027,4214.53,4100.81
Sunflower,Odisha,2019,16560.0,20957.0,1266.0,5650.0,4.413178082,3903.4,4207.54
Sunflower,Punjab,2019,4300.0,7994.0,1859.0,5650.0,1.941232877,3219.72,4338.355333
Sunflower,Tamil Nadu,2019,4250.0,3833.0,902.0,5650.0,2.565068493,3020.42,4369.295
Sunflower,Telangana,2019,4000.0,8924.0,2231.0,5650.0,3.049972603,3468.48,4212.61
Sunflower,Uttar Pradesh,2019,4000.0,5528.0,1382.0,5650.0,2.394109589,3296.0,4236.702
Sunflower,West Bengal,2019,7842.0,9575.0,1221.0,5650.0,4.697041096,3697.47,4446.1
Tobacco,Andhra Pradesh,2019,500503.069,3689080.84,10339.69625,1909.8,2.567726027,1145.28,6576.231429
Tobacco,Assam,2019,301747.7277,2573633.606,9564.759811,1909.8,5.826712329,1035.2,8501.0
Tobacco,Bihar,2019,454313.4592,3429857.253,10159.60544,1909.8,3.32509589,1150.32,7504.12
Tobacco,Chhattisgarh,2019,420601.928,3240662.669,10028.16598,1909.8,3.877863014,1141.6,13516.0
Tobacco,Gujarat,2019,478128.4103,3563510.624,10252.45866,1909.8,2.93460274,1147.14,4318.0
Tobacco,Karnataka,2019,432790.9457,3309069.414,10075.69031,1909.8,3.678,1147.34,12825.35
Tobacco,Kerala,2019,192277.1495,1959266.953,9137.939883,1909.8,7.62169863,997.72,10991.34
Tobacco,Maharashtra,2019,408922.5266,3175115.973,9982.628618,1909.8,4.069369863,1134.17,13808.83
Tobacco,Meghalaya,2019,12280.69805,949097.653,8436.143349,1953.6,10.57309589,1059.67,10855.97
Tobacco,Mizoram,2019,344456.9093,2813324.465,9731.280625,1909.8,5.126410959,1064.47,38636.0
Tobacco,Odisha,2019,387954.7429,3057441.367,9900.876351,1909.8,4.413178082,1092.34,27315.02
Tobacco,Tamil Nadu,2019,500665.1436,3689990.43,10340.32817,1909.8,2.565068493,1145.28,6576.231429
Tobacco,Telangana,2019,471092.3646,3524023.194,10225.02549,1909.8,3.049972603,1147.14,7267.288333
Tobacco,Uttar Pradesh,2019,511091.3904,3748504.219,10380.97955,1909.8,2.394109589,1148.98,6641.751429
Tobacco,Uttar Pradesh,2019,511091.3904,3748504.219,10380.97955,1909.8,2.394109589,1148.98,6641.751429
